carat,cut,color,clarity,depth,table,y_pred
1.32,2,4,6,62.1,57.0,7083.57
0.3,2,6,5,61.3,58.0,431.645
0.34,2,3,5,62.6,54.0,851.7583333333334
2.11,3,4,7,62.2,60.0,15150.98
0.32,2,1,5,61.3,56.0,843.07
0.42,2,6,1,61.7,55.0,950.826
0.32,2,4,4,62.3,55.0,740.1215714285714
0.61,2,3,5,62.4,55.0,2152.12
0.73,3,4,7,62.2,58.0,2184.66
2.0,5,4,7,65.1,54.0,11487.92
0.5,3,2,7,61.3,56.0,1115.09
0.95,5,7,6,58.0,66.0,3135.71
0.25,2,3,4,61.8,56.0,508.42666666666673
0.34,1,4,5,61.2,58.0,617.5089999999999
0.32,3,4,6,62.0,58.5,490.04666666666674
0.91,3,6,3,63.5,59.0,3820.57
1.12,3,2,4,60.8,58.0,8663.77
1.11,3,3,3,59.4,58.0,9548.818142857142
0.91,2,7,5,61.9,58.0,3228.42
0.4,2,4,2,61.3,56.0,1196.1425
0.39,4,3,3,63.5,58.0,1022.08
1.01,1,1,6,61.5,61.0,5635.876666666667
1.33,1,6,4,61.5,58.0,6671.12
0.9,1,2,5,63.0,57.0,4567.27
0.82,3,2,6,63.1,58.0,2927.99
1.7,2,6,4,62.2,55.0,12497.06
0.31,2,4,2,62.5,54.0,910.1816666666667
0.42,2,5,3,61.1,56.0,1008.345
1.13,2,2,2,61.8,57.0,11957.256666666664
0.3,2,4,5,62.0,54.0,532.2
1.51,2,3,5,61.7,57.0,14534.287999999999
0.52,2,4,4,60.8,55.0,1707.2504999999999
1.29,2,4,7,61.5,55.0,6431.78
0.9,2,1,7,60.8,56.0,4068.82
0.36,1,5,5,60.0,62.0,648.03
0.41,2,2,5,61.8,56.0,976.549
0.3,2,1,3,62.0,53.0,842.9368095238096
0.5,3,2,6,60.7,58.0,1254.01
0.36,2,4,4,61.3,56.0,783.8966666666668
2.07,1,6,5,61.2,58.0,17488.34
0.74,3,2,2,63.5,58.0,3984.0025
0.72,1,2,6,61.4,57.0,2650.705
0.3,2,2,3,62.3,57.0,773.7093333333333
1.42,4,2,7,60.1,61.0,7389.0275
1.0,4,4,3,62.4,61.0,7242.76
2.24,2,3,7,60.3,59.0,17510.71
0.39,2,3,4,62.2,56.0,990.2133333333333
1.06,1,2,6,63.0,56.0,5622.9675
0.82,1,5,7,60.4,58.0,2427.73
1.01,3,6,7,63.1,54.0,3890.5733333333333
0.7,4,2,6,61.9,58.0,2552.07
0.52,2,2,4,60.0,56.0,1916.7779999999998
0.34,1,2,7,62.4,59.0,603.6525
0.4,3,1,7,63.1,56.0,738.4933333333333
1.12,1,7,7,60.7,61.0,3387.933333333334
0.38,1,3,4,60.9,58.0,1002.66
1.1,1,4,7,63.0,59.0,4424.27
0.38,2,7,5,61.4,57.0,577.32
0.71,2,2,3,62.0,57.0,3912.3710000000005
0.73,1,1,6,61.7,55.0,2805.55
0.31,2,2,6,61.5,55.0,615.3933333333333
1.11,1,3,7,62.1,58.0,4567.079166666666
0.23,3,2,3,62.3,55.0,510.10333333333335
1.53,1,2,5,61.6,58.0,14844.174333333334
1.06,3,5,6,60.2,59.0,5373.713333333332
0.3,2,2,3,61.7,57.0,835.1706666666666
1.22,3,4,4,62.2,58.0,8715.223
1.2,1,6,3,63.0,60.0,6336.83
0.7,2,6,6,60.8,59.0,2043.76
1.01,2,4,6,62.2,55.0,5075.289000000001
1.6,1,7,6,62.2,58.0,7953.4394999999995
1.5,1,1,8,61.7,62.0,4628.094166666666
0.4,5,5,5,65.1,59.0,823.9133333333333
0.32,1,3,5,58.8,62.0,770.25625
1.51,3,4,5,61.5,59.0,12996.359333333336
0.44,3,5,6,63.5,57.0,902.64
1.0,1,1,7,62.0,60.0,4784.676666666666
0.31,3,4,3,62.9,58.0,713.18
1.62,2,4,5,61.3,55.0,14461.12
1.0,2,7,5,62.4,54.0,4085.522666666666
0.7,4,3,6,63.5,59.0,2271.95
0.56,2,4,4,62.2,55.0,1888.4375
0.81,3,5,6,60.2,58.0,2683.8
2.11,3,6,6,62.4,53.0,15167.07
0.71,3,6,6,62.9,59.0,2130.9
1.16,1,6,6,62.7,57.0,4851.86
1.01,1,4,5,61.6,60.0,6020.07
1.51,1,4,6,62.2,58.0,9272.69
0.32,2,5,3,59.8,57.0,770.1295
1.5,3,5,7,63.0,58.0,7210.4725
1.02,3,2,6,60.5,63.0,5027.015833333334
0.55,3,7,6,62.5,57.0,1166.87
0.42,1,3,4,61.8,59.0,1066.019
0.33,1,1,7,62.7,58.0,526.4476666666667
0.52,2,2,3,61.8,56.0,2442.23
0.88,4,7,4,64.0,56.0,2686.98
2.15,1,4,7,59.7,60.0,15868.5525
0.3,1,1,5,60.5,58.0,866.7919999999999
0.32,2,4,4,61.4,56.0,684.6585119047618
0.91,5,1,5,64.5,55.0,4325.1475
1.2,2,6,7,59.6,61.0,4465.185
1.23,2,4,4,61.8,57.0,9879.78
1.08,5,4,4,64.7,60.0,5946.553333333332
0.83,2,2,6,62.3,55.0,3527.68
0.31,2,1,5,62.6,56.0,847.9307460317459
0.77,1,4,6,60.7,58.0,2586.62
0.43,3,4,5,62.4,56.0,860.9
0.27,2,1,2,61.9,57.0,640.7906666666668
1.15,3,1,4,62.9,54.0,9097.6775
0.4,1,3,5,62.1,58.0,880.9406666666666
0.31,2,3,1,62.2,55.0,915.2353333333333
1.0,3,4,3,62.1,59.0,7255.542166666667
1.01,1,6,6,62.7,58.0,4170.54
0.42,1,1,6,61.1,60.0,856.0
0.4,1,2,5,59.3,59.0,959.172
0.41,2,4,3,61.3,56.0,1060.5075
0.57,1,1,6,63.0,59.0,1875.4225
0.29,4,3,6,57.4,61.0,534.7716666666666
0.53,2,3,4,61.6,55.0,1957.99
0.9,1,3,7,59.7,60.0,3742.87
1.56,2,5,7,62.1,58.0,8236.07
0.6,2,4,4,61.6,56.0,2135.61
1.75,2,6,5,61.0,56.0,12204.201416666667
1.0,3,3,6,59.4,60.0,4923.42
1.02,3,1,6,63.3,60.0,5538.59
0.3,2,3,4,61.8,55.0,628.115
0.7,2,6,6,61.0,57.0,2039.625
1.01,3,1,6,62.7,58.0,5444.12
0.54,2,5,2,60.4,55.0,1935.9413333333337
0.32,2,1,6,61.3,55.0,698.1093333333333
0.32,2,1,5,62.2,56.0,932.5741666666668
0.32,3,4,5,62.8,58.0,582.14
0.72,2,2,5,60.8,57.0,3192.35
0.5,5,3,6,64.7,57.0,1120.6933333333334
2.0,3,2,7,62.9,56.0,15596.22
0.9,3,4,6,63.2,59.0,3694.4475
0.77,2,6,6,61.8,55.0,2731.13
1.01,3,5,6,61.9,59.0,4843.075
0.56,3,5,7,62.0,63.0,1172.07
0.47,1,4,5,61.8,60.0,1234.735
0.8,2,3,1,60.8,56.0,5220.598333333333
1.13,2,6,6,61.9,57.0,4775.67
0.32,3,4,4,62.5,60.0,639.1366666666667
1.01,2,5,6,61.9,58.0,4934.611666666667
1.01,3,6,5,60.9,59.0,4644.35
0.38,2,6,6,61.8,54.0,567.0
0.41,2,2,2,61.3,57.0,1378.7033333333331
0.8,3,3,4,63.8,55.0,3690.203
1.24,1,5,7,61.2,57.0,5406.46
1.03,2,7,6,61.7,56.0,4052.41
0.32,2,5,1,61.8,55.0,873.4343333333334
0.7,3,1,6,61.1,57.0,2710.0
0.38,2,2,3,62.1,54.5,1083.44
1.02,1,1,8,61.4,60.0,3501.6
0.7,1,1,6,59.8,57.0,2849.2066666666665
1.01,1,2,4,60.8,59.0,7883.986666666665
1.21,2,5,4,62.8,54.0,7175.43
0.71,3,2,4,59.8,58.0,3220.44
1.09,2,5,6,61.4,56.0,5316.679047619047
0.34,2,5,5,62.5,54.0,644.9406666666666
0.43,1,4,5,61.3,58.0,926.76
1.06,2,4,5,62.7,55.0,6881.19
1.14,2,3,5,61.9,57.0,7929.785
1.32,2,2,7,62.7,56.0,6532.73
0.5,2,2,6,62.2,57.0,1347.3807142857142
0.38,2,4,4,60.8,56.0,905.8266666666666
0.7,1,1,7,61.9,58.0,2388.99
0.32,2,2,5,62.1,55.0,773.4120000000001
0.51,2,4,2,61.6,56.0,1937.9306666666669
0.24,2,3,5,61.8,57.0,422.17
1.3,1,4,2,60.5,60.0,11094.585333333333
0.7,3,3,6,60.5,56.0,2348.11
0.82,3,2,5,62.6,60.0,3579.96
0.31,1,5,6,61.0,61.0,527.6758333333333
0.39,2,6,1,60.8,56.0,898.2916666666667
0.3,4,4,6,63.2,55.0,517.78
1.01,3,5,5,63.5,61.0,4786.6
1.5,4,4,5,63.6,60.0,11915.22
1.03,3,1,5,63.3,57.0,7420.38
2.07,1,5,7,59.6,60.0,15415.41
0.41,2,3,3,62.5,56.0,1126.2117380952382
0.59,2,4,6,62.3,55.0,1559.8775
0.5,3,4,4,61.0,59.0,1621.8666666666666
0.38,4,3,5,62.4,54.3,836.13
1.02,2,3,5,62.7,54.0,6742.09
0.31,3,5,6,62.4,57.0,448.12300000000005
2.0,1,4,7,61.8,58.0,12931.51
1.5,1,3,5,62.0,53.0,14643.615
0.73,1,2,6,61.3,58.0,2675.3033333333337
0.38,1,5,4,61.6,58.0,958.9766666666666
0.88,3,6,4,63.3,55.0,3133.86
1.58,2,3,6,60.3,56.0,11776.730833333335
0.71,3,2,3,61.5,61.0,3428.46
1.01,2,4,3,61.6,54.0,8078.826666666668
0.5,1,4,4,62.5,58.0,1645.1233333333334
0.5,3,2,7,61.4,58.0,1096.59
1.01,3,2,3,61.6,58.0,9265.31
0.32,2,5,3,61.2,56.0,785.04
0.32,2,1,4,62.2,54.0,831.1946666666668
0.31,1,5,4,62.8,58.0,686.3616666666667
1.0,4,2,7,64.3,58.0,3979.8233333333337
2.01,3,5,6,63.5,57.0,15655.26
0.72,1,3,7,61.3,59.0,2302.51
0.36,4,3,2,62.4,63.0,988.1683333333333
1.21,2,4,4,62.6,56.0,8513.905
0.38,1,3,2,61.6,58.0,1210.98
0.72,3,5,7,63.3,57.0,2062.65
0.59,2,6,2,61.2,56.0,1757.225
1.0,3,2,6,59.6,60.0,5446.6875
1.01,1,4,3,61.9,59.0,7717.8775
0.5,1,3,2,61.1,55.0,2266.672
1.2,5,4,8,66.6,57.0,2782.77
0.33,2,3,2,61.3,55.0,894.26
0.56,1,1,7,60.4,58.0,1506.7005
1.01,1,4,3,61.9,60.0,7510.69
0.56,2,3,4,61.7,55.1,1991.6921666666667
0.25,3,2,3,62.7,59.0,558.56
0.46,1,1,2,60.0,59.0,2172.49
2.14,3,3,7,58.2,61.0,15173.07
0.33,1,2,5,60.7,58.0,818.6546666666668
1.07,2,2,7,62.4,57.0,4982.823333333334
0.36,1,3,3,62.7,58.0,828.31
0.35,1,3,6,61.7,58.0,668.1060000000001
1.0,5,1,6,66.3,58.0,4828.3
0.32,2,4,2,61.7,56.0,785.5939999999999
1.07,3,5,5,61.3,58.0,5328.87
0.31,2,4,5,60.8,56.0,595.0236666666667
0.47,4,2,5,58.4,60.3,1317.5
0.75,5,2,5,56.0,67.0,2955.66
0.31,2,2,1,62.2,54.0,974.655
0.52,4,1,7,63.7,55.0,1195.9966666666667
0.3,2,6,7,61.9,56.0,377.11333333333334
0.64,4,3,8,57.3,64.0,1251.3
0.72,1,5,5,61.7,56.0,2699.12
0.41,1,2,5,59.8,60.0,962.1783333333333
1.54,1,4,4,61.1,56.0,14537.6185
0.52,2,6,7,61.9,55.0,912.1616666666665
0.71,2,2,7,61.2,57.0,2436.08
0.8,2,2,5,62.2,57.0,3641.46
0.72,1,4,5,62.9,57.0,2509.9775
0.31,1,2,4,60.0,59.0,839.9886666666666
0.59,2,6,7,62.8,57.0,1138.85
0.91,3,5,7,63.4,57.0,3243.7
0.37,2,3,3,61.6,57.0,838.2104761904764
1.5,2,6,6,62.7,57.0,8440.24
0.31,3,4,4,61.6,56.0,639.22
0.44,2,1,6,61.6,56.0,915.9801666666666
0.41,2,7,4,62.0,53.6,675.5485000000001
1.01,4,6,6,58.4,64.0,3302.91
0.51,1,2,6,61.7,59.0,1463.215
0.32,2,4,5,62.0,57.0,608.0897380952379
0.73,2,4,3,62.2,55.0,3255.853333333334
0.8,4,5,5,63.4,60.0,2831.782
1.23,2,3,3,61.8,56.0,11577.2025
0.31,2,1,6,61.9,57.0,596.4876666666667
0.9,2,1,6,62.7,56.0,4654.74
1.01,1,3,2,62.5,58.0,8463.02
0.56,1,4,5,60.9,58.0,1633.8816666666667
0.71,2,2,5,61.6,56.0,3396.93
0.32,1,1,6,60.8,58.0,724.1833333333334
1.16,1,3,7,62.4,59.0,4534.5925
0.31,2,3,5,60.8,57.0,634.9116666666666
0.7,3,1,6,60.3,60.0,2577.02
0.41,2,3,3,60.6,57.0,1174.5113333333334
1.01,1,4,4,62.6,59.0,6554.056166666667
0.39,3,7,4,61.0,62.0,640.21
0.32,4,2,6,63.1,56.0,530.73
0.36,2,5,3,61.4,55.0,725.6475
2.57,1,7,6,63.0,58.0,16847.03
1.5,1,7,5,59.6,60.0,7463.8975
0.8,2,2,5,61.4,55.0,3886.105
0.4,3,2,3,63.0,55.0,1064.1366666666665
0.46,3,3,7,62.6,58.0,832.835
0.35,3,2,4,59.9,59.9,768.01
0.43,3,3,7,60.5,59.0,790.83
0.33,2,1,5,62.3,57.0,968.2647142857141
0.41,3,2,5,62.5,56.0,892.37
0.31,3,4,4,62.9,58.0,615.73
2.01,1,5,6,61.5,53.0,16545.9
0.5,5,4,4,60.3,66.0,1543.1
0.72,3,4,3,62.2,57.0,3005.4285714285716
1.0,3,2,3,61.6,60.0,9191.82
0.43,1,4,5,59.1,60.0,919.46
1.54,1,4,6,60.5,61.0,11585.9125
0.52,2,2,6,61.0,55.0,1653.0
0.53,2,3,5,61.1,56.0,1756.96
1.26,2,2,4,61.2,56.0,10841.13
0.9,3,1,7,61.2,54.0,4059.718
0.5,2,1,5,62.6,56.0,1764.66
0.88,1,4,5,61.1,58.0,4025.4
1.06,2,6,5,61.0,57.0,5109.02
0.53,1,3,6,62.0,59.0,1296.51
0.3,3,3,7,61.7,62.0,427.41
0.98,2,3,6,62.7,55.0,4575.18
1.5,2,4,4,61.3,56.0,13837.345
0.31,2,1,5,62.2,56.0,838.3490317460315
1.75,4,5,7,64.1,56.0,8305.39
0.5,2,2,6,62.4,56.0,1337.6183333333333
0.51,3,3,4,59.9,63.0,1684.14
1.01,2,2,6,62.9,56.0,5695.79
0.7,4,5,5,62.2,61.6,2187.79
0.51,4,1,5,58.0,60.0,1665.34
1.0,4,1,6,64.8,58.0,5416.94
0.93,2,2,6,61.9,56.0,4528.9
0.34,3,2,5,62.6,58.0,708.61
0.6,4,6,4,60.1,62.0,1463.86
0.8,2,6,4,62.9,56.0,3119.895
2.11,1,4,7,62.2,60.0,14506.72
1.01,1,3,7,61.3,58.0,4276.1075
0.34,2,6,4,62.0,54.0,615.69
1.51,4,6,4,62.0,56.0,10075.663333333334
0.7,2,7,6,62.1,54.0,1838.79
0.7,3,4,5,63.3,57.0,2463.49
0.9,3,2,6,62.9,55.0,3961.54
0.55,1,5,2,61.1,57.0,2025.423666666667
0.32,2,4,3,60.6,57.0,764.2463333333333
0.35,5,4,5,65.9,54.0,657.74
0.41,2,1,6,61.6,55.0,814.4166666666667
1.52,1,5,6,60.1,60.0,10149.482666666667
0.53,3,7,5,62.9,58.0,1065.69
0.9,3,6,5,59.3,59.0,3646.8233333333337
1.22,1,6,4,61.1,58.0,6118.8
0.51,3,6,6,63.5,55.0,1043.265
1.31,1,7,7,59.7,59.0,5013.0616666666665
0.39,2,3,4,60.9,56.0,914.6964999999999
0.32,2,3,5,61.4,55.0,786.084
0.28,2,3,1,61.9,56.0,770.7
1.5,3,1,7,63.3,57.0,8586.612
1.11,2,5,7,62.6,56.0,4730.67
0.31,2,6,2,62.7,53.0,578.6033333333332
2.09,1,3,7,61.3,59.0,16122.33
0.49,1,3,7,62.2,59.0,1038.4560000000001
0.71,2,5,5,60.9,55.0,3260.34
0.72,2,2,5,62.7,55.0,3032.1875
0.33,3,5,4,59.0,62.0,596.9
0.5,5,1,6,65.1,58.0,1294.24
0.7,2,1,6,62.5,56.0,2839.6366666666668
0.53,1,5,5,61.4,52.0,1439.63
0.92,2,2,7,62.6,57.0,4021.091333333333
0.32,4,1,7,63.9,58.0,586.11
0.56,2,2,6,61.6,55.0,1651.623666666667
0.37,1,3,5,62.7,58.0,924.9236666666666
0.61,2,5,6,61.9,54.0,1461.15
1.04,2,5,5,62.2,57.0,5510.695
0.74,1,3,6,62.3,61.0,2544.98
0.71,5,3,4,57.3,67.0,2736.05
0.36,1,1,5,61.0,59.0,980.5574285714287
0.33,1,2,1,60.8,58.0,1178.3211666666666
1.03,1,2,7,61.7,61.0,4615.0779999999995
0.36,2,2,5,61.9,56.0,893.0160000000001
0.23,3,1,3,61.4,58.0,517.3733333333333
0.74,5,5,5,66.1,61.0,2317.399
0.71,1,4,1,61.9,58.0,3569.76
0.48,4,3,4,59.0,60.9,1277.43
0.33,2,1,7,62.4,56.0,558.8666666666667
0.57,2,4,5,61.0,55.0,1639.62
0.7,1,2,3,62.7,53.0,3577.29
0.33,1,4,5,61.9,59.0,722.64
1.01,1,3,7,61.8,54.0,4520.605833333333
1.56,1,7,4,61.3,59.0,8626.4
0.42,2,3,6,60.9,55.0,807.4516666666666
0.39,3,4,5,62.4,56.0,817.75
1.71,1,7,6,62.9,58.0,7639.2
1.04,1,7,7,62.0,59.0,3600.49
0.42,2,1,4,61.1,57.0,1310.3249285714285
0.51,1,4,4,61.1,58.0,1734.5016666666666
0.41,2,7,5,61.7,55.0,620.17
0.72,3,5,7,63.5,55.0,2047.02
2.27,1,6,6,61.0,58.0,17546.79
0.76,2,5,7,63.0,56.0,2256.21
0.55,2,6,6,61.3,55.0,1144.33
1.7,4,7,5,63.6,59.0,8420.03
0.62,2,2,4,61.3,56.0,2435.84
0.43,4,2,6,60.6,61.0,741.62
0.3,3,1,4,60.1,58.0,727.74
0.57,3,5,5,61.7,54.8,1685.3875
1.0,5,2,4,64.4,55.0,6517.059166666668
1.23,1,3,3,61.6,59.0,11296.941071428573
0.7,2,3,5,61.3,56.0,3049.0
1.72,1,7,6,62.0,56.0,8283.89
1.01,4,4,7,63.6,58.0,4051.8825
0.23,3,1,2,62.4,58.0,518.09
0.7,2,4,5,62.1,55.0,2707.7275
0.35,2,6,1,61.8,53.0,712.632
0.38,2,4,2,61.6,57.0,1099.84
0.41,4,1,6,63.2,58.0,722.52
2.01,2,3,7,62.9,56.0,16304.776666666667
0.38,2,2,5,62.0,56.0,883.5646666666667
1.04,2,4,4,61.7,57.0,7610.94
0.41,3,4,7,59.9,60.0,668.9
0.23,3,2,4,60.4,62.0,385.54
0.73,2,1,4,61.9,55.0,3745.2898333333333
0.71,1,1,6,61.6,60.0,2743.98
0.7,2,5,7,61.8,57.0,2057.203333333334
0.24,3,2,5,63.5,53.0,432.95
0.52,3,2,6,58.4,58.0,1356.2025
0.31,2,3,1,62.1,54.0,918.1733333333333
0.41,2,2,3,61.4,57.0,1223.6639999999998
2.05,3,2,7,62.5,56.0,16666.29
0.42,1,3,4,59.9,61.0,1067.3666666666666
2.29,1,5,7,62.5,58.0,15378.64
0.79,2,2,6,62.0,57.0,3262.92
0.32,1,4,5,61.7,60.0,602.3616666666667
0.57,1,7,7,62.7,60.0,1098.18
0.36,3,1,7,63.0,59.0,555.185
1.97,3,5,5,62.9,59.0,17661.631999999998
0.32,2,1,3,60.9,57.0,901.63
1.01,3,6,6,59.7,60.0,4464.005
1.33,2,5,4,59.3,57.0,8538.678333333333
0.54,4,3,5,64.2,53.8,1647.48
0.79,3,1,4,58.8,60.0,4211.883333333334
0.77,4,1,5,63.1,57.0,3402.26
0.32,2,4,1,61.2,57.0,985.5908333333333
1.18,2,2,1,61.1,56.0,14780.676666666668
0.52,2,4,4,61.6,56.0,1708.81
0.31,1,2,4,61.0,58.0,756.3566666666667
0.77,2,1,5,61.8,56.0,3680.29
0.5,2,3,6,62.7,57.0,1273.5233333333335
0.53,3,2,3,60.7,59.0,2368.59
0.31,2,2,6,61.8,53.9,561.845
0.91,1,7,5,61.6,58.0,3116.68
0.31,2,5,3,61.2,56.0,765.7114999999999
1.52,1,1,7,62.4,59.0,9792.89
0.55,2,2,6,61.7,54.0,1548.0555
0.33,2,4,4,62.3,57.0,708.2025
1.0,1,3,4,61.3,59.0,7134.71
1.17,2,4,3,61.7,55.0,9338.08
0.3,2,1,2,61.3,57.0,1070.2566666666667
1.1,1,5,7,60.9,57.0,4431.9825
0.71,1,5,4,61.7,56.0,2800.92
1.51,1,6,7,59.7,59.0,7553.17
0.91,3,2,5,61.1,58.0,5244.83
0.5,5,4,5,65.1,56.0,1365.93
0.29,3,2,3,58.5,58.0,649.79
0.34,3,1,6,59.6,61.0,641.5
1.51,3,2,6,60.3,58.0,11610.406666666666
0.24,3,3,2,62.3,56.0,583.78
0.55,2,3,5,62.1,55.0,1658.6991666666665
0.57,2,3,4,61.0,56.0,1949.8150000000003
1.22,1,4,7,58.3,61.0,5325.49
1.31,2,3,4,61.7,56.0,11629.95
0.36,2,3,5,62.0,55.0,894.4666666666667
0.9,3,1,6,62.1,60.0,4174.893333333333
1.51,3,5,6,62.1,59.0,8948.75
0.3,2,5,5,61.9,55.0,489.20666666666665
1.09,2,2,5,60.6,58.0,8156.29
0.34,2,1,4,60.9,56.0,908.9875
0.54,2,2,5,61.0,56.0,1842.63
1.33,1,5,5,62.6,58.0,7516.08
0.76,2,2,6,61.7,57.0,3091.4
0.3,1,2,7,61.7,61.0,535.2366666666667
0.41,2,2,4,62.3,57.0,1100.151761904762
0.38,2,3,1,60.7,57.0,1378.08
1.03,1,5,4,62.5,59.0,5612.353333333333
0.31,2,5,4,61.8,54.2,618.3820000000001
1.0,3,1,5,61.5,63.0,6699.2
0.32,4,1,1,57.8,56.0,1446.436666666667
0.5,2,1,3,60.4,54.0,2233.1
0.31,3,5,4,62.8,58.0,552.3100000000001
0.55,2,3,4,60.6,56.0,1959.5548333333331
1.21,3,5,4,62.4,60.0,7251.815
1.09,1,3,4,61.3,60.0,8007.36
0.28,2,3,3,61.1,57.0,656.133
1.0,3,1,6,62.2,58.0,5312.464
1.0,1,2,6,60.8,60.0,5342.895166666667
1.51,3,6,6,61.6,58.0,8677.61
0.7,2,6,5,62.4,56.0,2336.5563333333334
0.31,3,2,6,61.2,58.0,545.22
1.2,1,5,6,61.8,58.0,6281.42
1.06,1,4,6,59.6,58.0,4968.613333333334
1.12,4,5,6,59.8,61.0,5100.796666666667
0.3,4,7,6,63.4,54.0,388.09666666666664
0.34,3,6,3,63.1,56.0,681.3286666666667
0.5,2,4,2,62.7,57.0,2053.0466666666666
0.27,2,6,3,62.0,54.5,480.72
0.4,2,4,2,61.2,56.0,1194.66
1.07,4,3,6,63.4,56.0,5407.026666666668
1.15,3,2,5,62.9,56.0,7969.27
0.73,2,7,4,62.0,53.0,2072.4633333333336
0.77,3,5,5,63.0,57.0,2687.8340000000003
0.53,2,1,7,61.6,55.0,1295.859
2.14,1,4,7,60.1,58.0,16341.046666666665
1.01,2,2,3,62.0,56.0,10003.524
0.79,1,2,5,59.4,60.0,3414.0268333333333
1.21,1,2,6,62.6,58.0,6894.774833333333
0.51,3,3,6,62.5,59.0,1287.2933333333333
0.5,2,4,2,62.2,56.0,1951.5125
0.3,2,5,5,62.1,57.0,473.3
0.34,1,6,5,61.8,58.0,587.9495000000001
0.91,4,2,7,63.1,61.0,3512.035
0.5,1,4,4,62.5,60.0,1683.283666666667
0.7,3,2,7,63.5,59.0,2255.48
0.34,2,1,3,61.3,56.0,904.91
1.18,2,1,8,61.5,62.0,3722.53
0.34,1,1,7,60.8,60.0,626.3925
0.7,3,5,6,63.0,55.0,2197.86
0.33,1,7,4,61.5,61.0,525.9563333333334
0.7,3,6,7,58.8,60.0,1794.17
0.32,3,6,5,63.2,56.0,496.42
1.54,1,5,1,62.5,58.0,13060.5425
1.51,4,5,6,61.8,61.0,8854.48
0.33,2,4,4,61.1,56.0,748.6720000000001
1.23,2,6,6,62.1,58.0,5948.94
0.9,3,5,4,62.5,56.0,4218.02
0.5,1,1,5,61.1,58.0,1810.4986666666664
1.23,2,3,3,61.9,55.0,11646.8525
0.53,2,3,5,62.2,55.0,1630.4149999999997
1.5,2,5,6,62.0,55.0,10335.08
0.51,2,2,6,61.3,55.0,1538.01775
0.93,2,5,5,61.5,57.0,4383.4975
0.3,2,6,4,61.6,56.0,488.04
1.22,1,4,5,61.1,56.0,8149.87
0.42,2,1,3,62.5,57.0,1315.4946666666667
0.72,4,5,6,63.7,59.0,2310.185
0.31,2,3,5,62.3,57.0,764.7660000000001
0.74,1,4,4,62.9,60.0,2842.8433333333332
0.47,1,1,6,60.6,61.0,1342.9533333333331
0.4,2,4,5,61.1,56.0,904.4359999999999
1.11,2,5,6,61.6,56.0,5746.11
1.57,2,6,6,61.7,56.0,10800.192
1.02,4,2,4,63.9,56.0,7265.431666666667
1.08,2,6,5,61.9,57.0,5205.15
0.9,4,1,6,63.2,62.0,4041.4951428571426
0.32,2,4,6,62.6,55.0,553.02
0.7,5,4,6,56.6,61.0,2186.32
0.76,2,6,1,61.6,55.0,2932.95
0.52,2,2,5,61.1,55.0,1769.445
1.52,1,2,7,61.0,59.0,9421.14
1.16,2,4,1,62.3,55.0,10054.850833333334
0.41,1,4,6,61.3,60.0,784.3965
1.2,4,6,4,64.8,58.0,5899.284000000001
0.3,4,4,2,64.0,57.0,865.78
1.45,3,1,3,62.0,56.0,15306.78
0.9,4,2,6,63.9,57.0,3706.685833333334
1.06,1,1,7,59.8,61.0,4755.82
0.32,3,3,1,61.7,55.0,949.8433333333332
1.18,2,4,3,62.2,54.0,9607.658000000001
0.5,3,3,6,63.2,58.0,1210.26
1.74,3,5,8,63.2,55.0,6888.1095
1.04,1,1,7,62.4,56.0,4280.835
0.31,2,2,5,61.8,55.0,795.3325714285716
0.44,1,2,5,62.3,59.0,1002.5750000000002
1.02,4,1,7,57.7,64.0,4136.969166666666
0.32,2,5,6,61.8,55.0,465.08985714285717
0.7,3,3,5,61.3,54.0,2692.952
0.41,1,2,6,61.3,58.0,768.42
0.72,1,3,6,61.6,60.0,2511.525
0.5,1,2,5,63.0,58.0,1635.205
0.4,2,4,6,61.0,55.0,902.01
0.32,3,3,5,60.8,58.0,601.64
1.01,2,3,5,61.2,58.0,6702.6466666666665
0.8,4,1,6,63.7,57.0,3163.28
1.1,2,5,7,62.6,56.0,4721.6
0.31,1,3,6,62.7,58.0,631.2291666666666
2.0,1,6,7,60.0,58.0,13351.223333333333
1.74,2,2,7,62.3,57.0,11665.07
0.41,1,4,5,61.8,59.0,884.99
0.7,2,2,5,61.7,56.0,3064.085
0.31,1,6,4,59.2,60.0,608.7875
0.42,2,5,6,60.9,56.0,886.995
0.71,2,5,6,62.3,54.0,2326.3
0.55,1,3,5,59.0,58.0,1762.4033333333332
1.51,4,3,7,62.9,55.0,7993.015
0.72,2,2,7,61.7,57.0,2598.9766666666665
1.01,2,2,6,61.1,57.0,5088.834999999999
0.3,3,3,5,62.8,58.0,596.29
1.01,1,7,7,61.9,59.0,3565.041333333333
0.3,3,5,5,62.7,59.0,479.79
0.55,1,3,7,60.6,58.0,1331.1875
0.32,2,3,4,61.9,56.0,773.4789285714286
0.31,2,2,5,61.8,56.0,714.6768333333333
0.71,3,3,2,61.8,55.0,4075.505
1.46,5,4,7,64.6,54.0,6152.578
0.51,2,3,7,62.7,57.0,1096.8549999999998
2.03,3,4,6,61.7,54.0,17393.648
0.5,2,2,4,61.9,56.0,1734.33
0.3,3,1,5,62.9,56.0,700.05
1.11,1,1,7,59.9,57.0,4964.88
1.53,4,2,6,63.5,58.0,11288.77
